Sample_1,Sample_2,Euclidean_Similarity
SAM_076,SAM_078,0.584860761
SAM_076,SAM_079,0.663205651
SAM_076,SAM_080,0.5407536
SAM_076,SAM_081,0.625082793
SAM_076,SAM_082,0.633408607
SAM_076,SAM_083,0.635545747
SAM_076,SAM_084,0.356330757
SAM_076,SAM_085,0.421407303
SAM_076,SAM_086,0.684700856
SAM_076,SAM_087,0.335207369
SAM_076,SAM_088,0.709887505
SAM_076,SAM_089,0.662647031
SAM_076,SAM_090,0.695944151
SAM_076,SAM_091,0.464918524
SAM_076,SAM_092,0.575953225
SAM_076,SAM_093,0.533278298
SAM_076,SAM_094,0.61929767
SAM_076,SAM_095,0.652829401
SAM_076,SAM_096,0.623315376
SAM_076,SAM_097,0.664988127
SAM_076,SAM_098,0.599341215
SAM_076,SAM_099,0.715590297
SAM_076,SAM_100,0.557357329
SAM_077,SAM_078,0.334936876
SAM_077,SAM_079,0.500103435
SAM_077,SAM_080,0.211782857
SAM_077,SAM_081,0.37715635
SAM_077,SAM_082,0.363997614
SAM_077,SAM_083,0.327169591
SAM_077,SAM_084,0.096931919
SAM_077,SAM_085,0.380496432
SAM_077,SAM_086,0.418931032
SAM_077,SAM_087,0.371426065
SAM_077,SAM_088,0.48943231
SAM_077,SAM_089,0.683509917
SAM_077,SAM_090,0.307045732
SAM_077,SAM_091,0.456952132
SAM_077,SAM_092,0.448579647
SAM_077,SAM_093,0.294549336
SAM_077,SAM_094,0.495608315
SAM_077,SAM_095,0.395306346
SAM_077,SAM_096,0.403009828
SAM_077,SAM_097,0.331444365
SAM_077,SAM_098,0.506728938
SAM_077,SAM_099,0.378719605
SAM_077,SAM_100,0.659298588
SAM_078,SAM_079,0.679136387
SAM_078,SAM_080,0.495410001
SAM_078,SAM_081,0.703920702
SAM_078,SAM_082,0.819052702
SAM_078,SAM_083,0.555258839
SAM_078,SAM_084,0.301757336
SAM_078,SAM_085,0.415360851
SAM_078,SAM_086,0.834107503
SAM_078,SAM_087,0.216564581
SAM_078,SAM_088,0.735775811
SAM_078,SAM_089,0.617076739
SAM_078,SAM_090,0.571408216
SAM_078,SAM_091,0.503617494
SAM_078,SAM_092,0.696925309
SAM_078,SAM_093,0.638860184
SAM_078,SAM_094,0.449872846
SAM_078,SAM_095,0.543821946
SAM_078,SAM_096,0.628690573
SAM_078,SAM_097,0.583082319
SAM_078,SAM_098,0.503760083
SAM_078,SAM_099,0.630921516
SAM_078,SAM_100,0.530583076
SAM_079,SAM_080,0.659544151
SAM_079,SAM_081,0.787195083
SAM_079,SAM_082,0.724415878
SAM_079,SAM_083,0.525847347
SAM_079,SAM_084,0.235306449
SAM_079,SAM_085,0.444031682
SAM_079,SAM_086,0.82370431
SAM_079,SAM_087,0.522977738
SAM_079,SAM_088,0.723086228
SAM_079,SAM_089,0.74792541
SAM_079,SAM_090,0.686869224
SAM_079,SAM_091,0.579267909
SAM_079,SAM_092,0.738742936
SAM_079,SAM_093,0.682748317
SAM_079,SAM_094,0.715648193
SAM_079,SAM_095,0.687654357
SAM_079,SAM_096,0.839196365
SAM_079,SAM_097,0.670692402
SAM_079,SAM_098,0.594192675
SAM_079,SAM_099,0.641482794
SAM_079,SAM_100,0.695658907
SAM_080,SAM_081,0.657791277
SAM_080,SAM_082,0.502728651
SAM_080,SAM_083,0.335019009
SAM_080,SAM_084,0.103135122
SAM_080,SAM_085,0.281381894
SAM_080,SAM_086,0.585352017
SAM_080,SAM_087,0.382307361
SAM_080,SAM_088,0.423106495
SAM_080,SAM_089,0.403145953
SAM_080,SAM_090,0.314717059
SAM_080,SAM_091,0.317972258
SAM_080,SAM_092,0.569882771
SAM_080,SAM_093,0.64226365
SAM_080,SAM_094,0.348084652
SAM_080,SAM_095,0.56841953
SAM_080,SAM_096,0.574170065
SAM_080,SAM_097,0.49685193
SAM_080,SAM_098,0.33125247
SAM_080,SAM_099,0.358494432
SAM_080,SAM_100,0.520028184
SAM_081,SAM_082,0.686179108
SAM_081,SAM_083,0.552889822
SAM_081,SAM_084,0.25778746
SAM_081,SAM_085,0.430099208
SAM_081,SAM_086,0.840511885
SAM_081,SAM_087,0.404217801
SAM_081,SAM_088,0.670812696
SAM_081,SAM_089,0.602726572
SAM_081,SAM_090,0.557842728
SAM_081,SAM_091,0.65126135
SAM_081,SAM_092,0.767149452
SAM_081,SAM_093,0.930599644
SAM_081,SAM_094,0.570953648
SAM_081,SAM_095,0.685102272
SAM_081,SAM_096,0.723495978
SAM_081,SAM_097,0.852565983
SAM_081,SAM_098,0.586518042
SAM_081,SAM_099,0.629025734
SAM_081,SAM_100,0.62635184
SAM_082,SAM_083,0.648176224
SAM_082,SAM_084,0.262663901
SAM_082,SAM_085,0.447513913
SAM_082,SAM_086,0.758560593
SAM_082,SAM_087,0.242034289
SAM_082,SAM_088,0.74136662
SAM_082,SAM_089,0.729017296
SAM_082,SAM_090,0.688265518
SAM_082,SAM_091,0.555723103
SAM_082,SAM_092,0.65101686
SAM_082,SAM_093,0.649940658
SAM_082,SAM_094,0.572853277
SAM_082,SAM_095,0.555117141
SAM_082,SAM_096,0.612904119
SAM_082,SAM_097,0.563097248
SAM_082,SAM_098,0.589354552
SAM_082,SAM_099,0.584204559
SAM_082,SAM_100,0.56280842
SAM_083,SAM_084,0.350039584
SAM_083,SAM_085,0.406807382
SAM_083,SAM_086,0.601115008
SAM_083,SAM_087,0.209723668
SAM_083,SAM_088,0.617892866
SAM_083,SAM_089,0.61404677
SAM_083,SAM_090,0.610583954
SAM_083,SAM_091,0.449473698
SAM_083,SAM_092,0.506477556
SAM_083,SAM_093,0.448780318
SAM_083,SAM_094,0.537895302
SAM_083,SAM_095,0.50697421
SAM_083,SAM_096,0.498225418
SAM_083,SAM_097,0.591388497
SAM_083,SAM_098,0.5763445
SAM_083,SAM_099,0.57809221
SAM_083,SAM_100,0.47466827
SAM_084,SAM_085,0.158838106
SAM_084,SAM_086,0.389940755
SAM_084,SAM_087,0.001812852
SAM_084,SAM_088,0.243162158
SAM_084,SAM_089,0.264543723
SAM_084,SAM_090,0.278836886
SAM_084,SAM_091,0.190982617
SAM_084,SAM_092,0.232660592
SAM_084,SAM_093,0.221783029
SAM_084,SAM_094,0.184608781
SAM_084,SAM_095,0.232189862
SAM_084,SAM_096,0.226723113
SAM_084,SAM_097,0.312966317
SAM_084,SAM_098,0.202573592
SAM_084,SAM_099,0.217633486
SAM_084,SAM_100,0.209591409
SAM_085,SAM_086,0.509654518
SAM_085,SAM_087,0.162533315
SAM_085,SAM_088,0.499021488
SAM_085,SAM_089,0.551010795
SAM_085,SAM_090,0.384719689
SAM_085,SAM_091,0.38825495
SAM_085,SAM_092,0.559668912
SAM_085,SAM_093,0.371054025
SAM_085,SAM_094,0.380348942
SAM_085,SAM_095,0.558955124
SAM_085,SAM_096,0.503518204
SAM_085,SAM_097,0.477626882
SAM_085,SAM_098,0.402702385
SAM_085,SAM_099,0.421616004
SAM_085,SAM_100,0.529816574
SAM_086,SAM_087,0.372963625
SAM_086,SAM_088,0.789362086
SAM_086,SAM_089,0.7049511
SAM_086,SAM_090,0.671158809
SAM_086,SAM_091,0.573170068
SAM_086,SAM_092,0.757753918
SAM_086,SAM_093,0.747016406
SAM_086,SAM_094,0.617363101
SAM_086,SAM_095,0.647869508
SAM_086,SAM_096,0.763368252
SAM_086,SAM_097,0.784079168
SAM_086,SAM_098,0.619664913
SAM_086,SAM_099,0.665106709
SAM_086,SAM_100,0.62796369
SAM_087,SAM_088,0.382531219
SAM_087,SAM_089,0.404375564
SAM_087,SAM_090,0.19193756
SAM_087,SAM_091,0.194795777
SAM_087,SAM_092,0.373723476
SAM_087,SAM_093,0.370671085
SAM_087,SAM_094,0.472321389
SAM_087,SAM_095,0.354507051
SAM_087,SAM_096,0.405042504
SAM_087,SAM_097,0.411036105
SAM_087,SAM_098,0.417171677
SAM_087,SAM_099,0.265105391
SAM_087,SAM_100,0.287304883
SAM_088,SAM_089,0.786037948
SAM_088,SAM_090,0.730323272
SAM_088,SAM_091,0.525899499
SAM_088,SAM_092,0.653675199
SAM_088,SAM_093,0.549936952
SAM_088,SAM_094,0.739609802
SAM_088,SAM_095,0.579210196
SAM_088,SAM_096,0.676914567
SAM_088,SAM_097,0.68072806
SAM_088,SAM_098,0.796605737
SAM_088,SAM_099,0.752228821
SAM_088,SAM_100,0.567718012
SAM_089,SAM_090,0.66257754
SAM_089,SAM_091,0.586772758
SAM_089,SAM_092,0.663252281
SAM_089,SAM_093,0.508390537
SAM_089,SAM_094,0.738061117
SAM_089,SAM_095,0.64985311
SAM_089,SAM_096,0.638832953
SAM_089,SAM_097,0.578859866
SAM_089,SAM_098,0.74329484
SAM_089,SAM_099,0.657832496
SAM_089,SAM_100,0.713553165
SAM_090,SAM_091,0.489986113
SAM_090,SAM_092,0.532652793
SAM_090,SAM_093,0.419543459
SAM_090,SAM_094,0.740254877
SAM_090,SAM_095,0.541596427
SAM_090,SAM_096,0.644076964
SAM_090,SAM_097,0.59459489
SAM_090,SAM_098,0.60517271
SAM_090,SAM_099,0.661840417
SAM_090,SAM_100,0.455971689
SAM_091,SAM_092,0.527587345
SAM_091,SAM_093,0.613646546
SAM_091,SAM_094,0.494739456
SAM_091,SAM_095,0.554768037
SAM_091,SAM_096,0.596368676
SAM_091,SAM_097,0.552027803
SAM_091,SAM_098,0.473051534
SAM_091,SAM_099,0.572227532
SAM_091,SAM_100,0.61730216
SAM_092,SAM_093,0.688387796
SAM_092,SAM_094,0.497632076
SAM_092,SAM_095,0.681266871
SAM_092,SAM_096,0.70520922
SAM_092,SAM_097,0.677254082
SAM_092,SAM_098,0.529386019
SAM_092,SAM_099,0.567415057
SAM_092,SAM_100,0.637127818
SAM_093,SAM_094,0.431354907
SAM_093,SAM_095,0.575409123
SAM_093,SAM_096,0.602112695
SAM_093,SAM_097,0.674700339
SAM_093,SAM_098,0.462989088
SAM_093,SAM_099,0.503808251
SAM_093,SAM_100,0.528314038
SAM_094,SAM_095,0.578062092
SAM_094,SAM_096,0.591606963
SAM_094,SAM_097,0.586064497
SAM_094,SAM_098,0.772839973
SAM_094,SAM_099,0.686273286
SAM_094,SAM_100,0.468854248
SAM_095,SAM_096,0.733906065
SAM_095,SAM_097,0.665896727
SAM_095,SAM_098,0.520780157
SAM_095,SAM_099,0.61760479
SAM_095,SAM_100,0.656328616
SAM_096,SAM_097,0.77641926
SAM_096,SAM_098,0.506042994
SAM_096,SAM_099,0.617172553
SAM_096,SAM_100,0.692405693
SAM_097,SAM_098,0.596104452
SAM_097,SAM_099,0.616572215
SAM_097,SAM_100,0.569844346
SAM_098,SAM_099,0.609014593
SAM_098,SAM_100,0.470182399
SAM_099,SAM_100,0.500127598
