Sample_1,Sample_2,Euclidean_Distance,Euclidean_Similarity
SAM_034,SAM_051,0.6271092973318128,0.6145868637342511
SAM_064,SAM_083,0.6273744585970965,0.6144867241323584
SAM_003,SAM_058,0.6274487266701559,0.614458682238212
SAM_038,SAM_080,0.6275167864686968,0.6144329866911844
SAM_031,SAM_088,0.6275333509862245,0.614426733187395
SAM_028,SAM_069,0.6275786008939438,0.6144096509076442
SAM_031,SAM_032,0.6275957319007197,0.6144031840340303
SAM_023,SAM_089,0.6276147272013302,0.6143960135575153
SAM_032,SAM_069,0.6276834089730268,0.6143700884872578
SAM_037,SAM_094,0.6277298585378904,0.614352556571181
SAM_029,SAM_099,0.6278284479855942,0.6143153483018928
SAM_030,SAM_056,0.6278541426159423,0.6143056517293447
SAM_063,SAM_076,0.6278750768265929,0.6142977518578494
SAM_012,SAM_085,0.627887316243926,0.6142931332049018
SAM_001,SAM_042,0.627889410724532,0.6142923428409831
SAM_024,SAM_072,0.6280861525300491,0.6142181102922581
SAM_030,SAM_036,0.628153310745076,0.6141927749680892
SAM_078,SAM_094,0.6284734229066492,0.6140720419097218
SAM_023,SAM_070,0.628520008671164,0.6140544756437949
SAM_021,SAM_099,0.6286092722033298,0.6140208195223582
SAM_009,SAM_095,0.6286149505858097,0.6140186786571631
SAM_004,SAM_080,0.628705666031411,0.6139844791211736
SAM_083,SAM_091,0.6288070514076635,0.6139462615512195
SAM_063,SAM_098,0.6288823547373547,0.613917878778448
SAM_029,SAM_056,0.6289540170791502,0.6138908707767472
SAM_002,SAM_072,0.6291102365245697,0.613832003249412
SAM_025,SAM_077,0.6292990415533779,0.6137608716976826
SAM_083,SAM_093,0.6293866149673029,0.613727884354854
SAM_065,SAM_070,0.6295066265735413,0.6136826838825188
SAM_077,SAM_092,0.6295543457875579,0.6136647130456416
SAM_011,SAM_041,0.6297172149465187,0.6136033851939254
SAM_023,SAM_081,0.6297235105981037,0.6136010148328799
SAM_040,SAM_042,0.6298019115563243,0.6135714978055731
SAM_057,SAM_072,0.6303545568170346,0.613363513978404
SAM_082,SAM_085,0.6304451420226823,0.6133294363767611
SAM_067,SAM_100,0.6304483440377966,0.613328231867503
SAM_017,SAM_023,0.6306442218874284,0.6132545570501736
SAM_040,SAM_072,0.6308033980567955,0.6131946997360704
SAM_036,SAM_062,0.6310389671010816,0.6131061367450618
SAM_023,SAM_096,0.6311727289736146,0.6130558598961078
SAM_022,SAM_044,0.6311897681363347,0.6130494560068992
SAM_030,SAM_037,0.6314255854017954,0.6129608417007357
SAM_031,SAM_034,0.6315236834038768,0.612923986438053
SAM_003,SAM_082,0.6315482044151499,0.6129147746256527
SAM_040,SAM_075,0.6315679630886925,0.6129073520829116
SAM_052,SAM_066,0.631589455105134,0.6128992785967494
SAM_059,SAM_085,0.6316989507668981,0.6128581498014694
SAM_050,SAM_085,0.6320350639798397,0.6127319333209822
SAM_030,SAM_078,0.6321648028006621,0.6126832279951641
SAM_067,SAM_094,0.6324119460446648,0.6125904692274525
SAM_074,SAM_087,0.6324215443041137,0.6125868673378057
SAM_029,SAM_037,0.6325192495885007,0.6125502043862968
SAM_031,SAM_082,0.6329969653955696,0.6123710093715726
SAM_002,SAM_028,0.6331159085823068,0.6123264091328894
SAM_029,SAM_078,0.6332571903263318,0.612273441025045
SAM_031,SAM_062,0.6332639771059143,0.6122708968160582
SAM_009,SAM_098,0.633284814439759,0.6122630855066236
SAM_063,SAM_091,0.6333176541041627,0.6122507752776829
SAM_079,SAM_085,0.6333557723744215,0.6122364869389676
SAM_018,SAM_021,0.6337179503533098,0.6121007605895123
SAM_003,SAM_076,0.6338673912578245,0.6120447750843201
SAM_058,SAM_077,0.63388378508998,0.612038634035975
SAM_002,SAM_032,0.6339149175559761,0.6120269723075964
SAM_002,SAM_037,0.6339592318122672,0.612010373655941
SAM_034,SAM_080,0.6339931721241168,0.6119976613488816
SAM_018,SAM_044,0.6340159251943124,0.6119891395067542
SAM_032,SAM_083,0.6341449691513763,0.611940812398858
SAM_003,SAM_024,0.6342481143842684,0.6119021898806152
SAM_034,SAM_099,0.634305696726744,0.6118806304125611
SAM_002,SAM_009,0.6343732867957163,0.611855325878801
SAM_006,SAM_072,0.6345208831866765,0.6118000756591075
SAM_026,SAM_054,0.634620717121652,0.6117627101661026
SAM_050,SAM_072,0.6346841826451957,0.611738958886744
SAM_053,SAM_074,0.6347277135118649,0.6117226690013792
SAM_003,SAM_056,0.6350086906491911,0.6116175441262904
SAM_065,SAM_079,0.6350375302295133,0.6116067561211442
SAM_029,SAM_094,0.6353497975131495,0.6114899708433537
SAM_044,SAM_063,0.6354507384526357,0.6114522293384022
SAM_072,SAM_075,0.6355736984803573,0.6114062612581256
SAM_023,SAM_036,0.6356322631836745,0.6113843695242054
SAM_015,SAM_072,0.6356608499821269,0.6113736842273427
SAM_032,SAM_051,0.6356824376998313,0.6113656153246005
SAM_023,SAM_045,0.6361641520865507,0.6111856189519432
SAM_025,SAM_080,0.6362226060114494,0.6111637843934069
SAM_003,SAM_070,0.6364555977442574,0.6110767694390437
SAM_070,SAM_075,0.6369552876772435,0.6108902347717446
SAM_046,SAM_092,0.6370083441368724,0.6108704354388976
SAM_022,SAM_070,0.6373793003385033,0.610732039786545
SAM_011,SAM_013,0.6377323698856755,0.6106003754873616
SAM_003,SAM_091,0.6382634337011639,0.6104024416517682
SAM_009,SAM_054,0.638628706448434,0.6102663746001382
SAM_074,SAM_083,0.6389351569603914,0.6101522660936898
SAM_055,SAM_072,0.6389656593276355,0.6101409107072061
SAM_048,SAM_065,0.6390410746579597,0.610112836988349
SAM_009,SAM_071,0.639123532660158,0.6100821445575155
SAM_034,SAM_047,0.639220662056539,0.6100459951166163
SAM_028,SAM_048,0.639735606872089,0.6098544154368706
SAM_036,SAM_072,0.6399357455245018,0.6097799884715418
SAM_003,SAM_006,0.6401122943671681,0.6097143490933019
SAM_023,SAM_025,0.6402172844433365,0.609675321364135
SAM_024,SAM_029,0.6404298370625778,0.6095963249428831
SAM_022,SAM_028,0.6404576585536315,0.6095859864384955
SAM_063,SAM_083,0.6405433152410538,0.6095541584972199
SAM_017,SAM_077,0.640656411659167,0.6095121397104208
SAM_029,SAM_083,0.640675208120308,0.6095051568102148
SAM_036,SAM_065,0.6407365689579454,0.6094823623240835
SAM_009,SAM_043,0.6408300425229766,0.6094476417937704
SAM_002,SAM_044,0.6409774597441005,0.6093928920607742
SAM_069,SAM_091,0.6410485678168231,0.6093664865326655
SAM_030,SAM_075,0.6410503821073661,0.6093658128374115
SAM_041,SAM_077,0.6410689863033463,0.6093589046811425
SAM_024,SAM_044,0.6412042278400852,0.6093086911651787
SAM_020,SAM_075,0.641231461954262,0.6092985804752189
SAM_028,SAM_040,0.6413441997866668,0.6092567300204154
SAM_037,SAM_070,0.641367599119257,0.6092480444579209
SAM_015,SAM_065,0.6414380105668824,0.6092219100340212
SAM_009,SAM_083,0.6414589837238232,0.6092141259182696
SAM_031,SAM_064,0.6416063996719484,0.6091594186035312
SAM_074,SAM_090,0.6416681522407046,0.6091365046188567
SAM_003,SAM_033,0.6419046725176566,0.6090487570551977
SAM_064,SAM_077,0.6420213421686229,0.6090054826445171
SAM_029,SAM_051,0.6421970429704578,0.6089403243542374
SAM_011,SAM_051,0.6422504382248407,0.6089205255934844
SAM_003,SAM_083,0.642313203896666,0.6088972539630875
SAM_056,SAM_077,0.6424007823781039,0.6088647854587942
SAM_010,SAM_067,0.6426810936226458,0.6087608872362894
SAM_001,SAM_023,0.6429528604026893,0.6086601898942487
SAM_023,SAM_079,0.6429892873135602,0.6086466952167977
SAM_011,SAM_012,0.6433197823011507,0.6085242877072251
SAM_059,SAM_077,0.6437054596630356,0.6083815041929732
SAM_009,SAM_022,0.6437370911327077,0.6083697967239364
SAM_009,SAM_027,0.6437755144458354,0.608355576057555
SAM_023,SAM_046,0.6438518733373384,0.6083273172112557
SAM_015,SAM_098,0.6438912964934376,0.6083127285442088
SAM_003,SAM_036,0.6439482976140243,0.6082916363314887
SAM_093,SAM_094,0.6439516828147901,0.6082903837464312
SAM_029,SAM_098,0.6442331213931801,0.6081862644590731
SAM_009,SAM_065,0.6444127806771061,0.6081198174513326
SAM_081,SAM_085,0.6450012607739616,0.6079022696490256
SAM_023,SAM_075,0.6451639500158081,0.6078421545709115
SAM_017,SAM_087,0.6451929467996376,0.6078314412575625
SAM_074,SAM_085,0.6453193994449571,0.6077847257726048
SAM_037,SAM_077,0.6453517991762323,0.6077727574739114
SAM_018,SAM_023,0.6454107365081557,0.6077509875267811
SAM_016,SAM_065,0.6456387204931253,0.6076667907402812
SAM_001,SAM_077,0.6457639275307967,0.6076205604410948
SAM_029,SAM_075,0.6458193205533572,0.6076001098734095
SAM_039,SAM_077,0.6458743714531489,0.6075797869779673
SAM_028,SAM_080,0.6459683787152433,0.6075450858785925
SAM_060,SAM_085,0.6461530748205103,0.6074769201576444
SAM_009,SAM_040,0.6461681396509735,0.607471360861123
SAM_023,SAM_068,0.6462243346547699,0.6074506244069768
SAM_022,SAM_060,0.6462802272234545,0.6074300009583162
SAM_050,SAM_080,0.6465197477262392,0.6073416376456764
SAM_011,SAM_069,0.6465514230902287,0.6073299539732634
SAM_064,SAM_090,0.6468960523144348,0.6072028641969652
SAM_018,SAM_072,0.6469414553110661,0.607186124786157
SAM_046,SAM_060,0.6469744536687674,0.6071739593607053
SAM_031,SAM_099,0.6469800748091088,0.6071718870769603
SAM_045,SAM_077,0.6470464348097438,0.6071474239373911
SAM_003,SAM_025,0.6470540247150929,0.6071446260986976
SAM_010,SAM_023,0.6470753164817833,0.6071367775312417
SAM_032,SAM_066,0.647316592557305,0.6070478525609904
SAM_046,SAM_067,0.6473369712136022,0.607040342974452
SAM_007,SAM_046,0.6475149009868422,0.6069747832939245
SAM_035,SAM_087,0.6475971377330199,0.6069444872767448
SAM_009,SAM_035,0.64765251447053,0.6069240881906147
SAM_015,SAM_091,0.647935876919931,0.6068197276395527
SAM_067,SAM_098,0.6479858393514476,0.6068013305220769
SAM_046,SAM_077,0.6481826861310013,0.606728858648208
SAM_072,SAM_098,0.6481838514649991,0.6067284296658673
SAM_022,SAM_036,0.6482933515006921,0.6066881232576398
SAM_002,SAM_074,0.6484323755026425,0.6066369569422455
SAM_003,SAM_018,0.6486177925404144,0.6065687295895698
SAM_060,SAM_080,0.6486275199218732,0.6065651506577963
SAM_022,SAM_047,0.6487785887342461,0.6065095743193099
SAM_013,SAM_085,0.6489439542826484,0.606448750063817
SAM_032,SAM_094,0.6490821502706726,0.6063979285906798
SAM_013,SAM_072,0.6491002065937124,0.6063912890202974
SAM_034,SAM_068,0.6491824705735668,0.6063610412086247
SAM_030,SAM_080,0.6496237950537218,0.6061988212090709
SAM_042,SAM_086,0.6496613630961903,0.6061850161315143
SAM_007,SAM_023,0.6498803459099222,0.6061045593269929
SAM_022,SAM_077,0.6500258834846502,0.6060510989610199
SAM_037,SAM_080,0.6502677974496354,0.6059622574865877
SAM_009,SAM_073,0.6503604579769592,0.6059282353540012
SAM_003,SAM_081,0.6503609793030329,0.6059280439497011
SAM_019,SAM_067,0.6504335833888039,0.6059013886197826
SAM_022,SAM_068,0.6507601113313568,0.6057815385383214
SAM_080,SAM_088,0.6508461358877381,0.6057499716424225
SAM_036,SAM_068,0.6509495993546658,0.6057120098583789
SAM_023,SAM_092,0.6514372913028544,0.6055331348434542
SAM_046,SAM_068,0.6514495637422747,0.6055286349369009
SAM_025,SAM_046,0.65156865616756,0.6054849710701612
SAM_034,SAM_056,0.6517300217114446,0.6054258182967742
SAM_032,SAM_067,0.6520799709391479,0.605297574930066
SAM_085,SAM_099,0.6520919659833266,0.6052931801558632
SAM_076,SAM_085,0.6522664085325872,0.6052292746713414
SAM_030,SAM_085,0.6523134101028432,0.605212058369579
SAM_025,SAM_065,0.6523899880439613,0.6051840105759557
SAM_009,SAM_091,0.6528572929055783,0.6050129096396989
SAM_023,SAM_094,0.6530118501221858,0.6049563407098884
SAM_031,SAM_068,0.6531067811621618,0.6049216005858878
SAM_022,SAM_056,0.6533015104834826,0.6048503516503565
SAM_029,SAM_087,0.65331825797233,0.6048442247449831
SAM_032,SAM_090,0.6534643319263875,0.6047907902766421
SAM_072,SAM_097,0.6534738909857072,0.604787293861566
SAM_043,SAM_077,0.6535556849266939,0.6047573777621722
SAM_021,SAM_056,0.6538108648531317,0.6046640648287227
SAM_090,SAM_093,0.6538243069051503,0.6046591502040075
SAM_044,SAM_056,0.6540996864393072,0.6045584847142116
SAM_011,SAM_097,0.6542086856653616,0.6045186491073081
SAM_027,SAM_077,0.6542682172473305,0.6044968945023802
SAM_077,SAM_086,0.6543362050964321,0.6044720516418303
SAM_028,SAM_076,0.6545782991361689,0.6043836067003208
SAM_019,SAM_046,0.6547064458977017,0.6043368009347941
SAM_034,SAM_037,0.6551713262193333,0.6041670636502351
SAM_031,SAM_075,0.6553431710943511,0.6041043437167761
SAM_029,SAM_053,0.655368560277345,0.6040950782781915
SAM_029,SAM_064,0.655372857997644,0.6040935099114833
SAM_019,SAM_065,0.6555238463244492,0.6040384149223667
SAM_028,SAM_044,0.6555504099609731,0.604028723005525
SAM_031,SAM_056,0.6556390841766527,0.6039963718888038
SAM_030,SAM_091,0.655691122709466,0.6039773882241658
SAM_087,SAM_098,0.6558067661285601,0.6039352057596061
SAM_016,SAM_091,0.6559257936687656,0.6038917950450319
SAM_026,SAM_037,0.6559308307283627,0.6038899581090287
SAM_055,SAM_084,0.6559942118647084,0.6038668449655777
SAM_063,SAM_065,0.6559944685742404,0.6038667513551351
SAM_042,SAM_078,0.6561735300208322,0.6038014627533755
SAM_002,SAM_047,0.6562424464327189,0.6037763385148351
SAM_040,SAM_074,0.6564533172282703,0.6036994762238708
SAM_037,SAM_085,0.6566094524905958,0.6036425776133116
SAM_022,SAM_037,0.6567345804052045,0.6035969864016599
SAM_029,SAM_091,0.6567443791917826,0.6035934164375042
SAM_053,SAM_060,0.6567522454472462,0.6035905505774923
SAM_036,SAM_037,0.6569223451063299,0.6035285859675137
SAM_003,SAM_075,0.656941877642155,0.6035214713886102
SAM_051,SAM_077,0.6572088206955229,0.6034242562022477
SAM_021,SAM_037,0.6572412741908409,0.60341243943991
SAM_016,SAM_046,0.6573058949986681,0.6033889114965126
SAM_078,SAM_085,0.6573203489167211,0.6033836491862498
SAM_022,SAM_078,0.6574453415303815,0.6033381463286521
SAM_036,SAM_075,0.6574779543072148,0.6033262749597026
SAM_023,SAM_071,0.6575045492618283,0.6033165944825619
SAM_037,SAM_044,0.6575285889602063,0.6033078443777043
SAM_035,SAM_085,0.6576642296795531,0.6032584778603277
SAM_032,SAM_070,0.6580933455825245,0.6031023540768617
SAM_002,SAM_091,0.6581313593045084,0.603088527569639
SAM_029,SAM_040,0.6581470543883031,0.6030828190741525
SAM_063,SAM_070,0.6583257179390761,0.6030178445539479
SAM_031,SAM_094,0.6583325309446587,0.6030153671473576
SAM_031,SAM_037,0.6590599776955054,0.6027509634636816
SAM_003,SAM_089,0.6591217324591869,0.6027285282543903
SAM_003,SAM_023,0.6592195746486902,0.6026929860755361
SAM_026,SAM_060,0.6593872359243845,0.6026320911423283
SAM_003,SAM_027,0.6594057953187855,0.6026253510871292
SAM_031,SAM_067,0.6594887723077626,0.6025952188934386
SAM_028,SAM_067,0.6595807411530449,0.6025618249252634
SAM_031,SAM_078,0.6597682337002896,0.6024937576800098
SAM_029,SAM_090,0.6598033900337281,0.6024809962459948
SAM_046,SAM_075,0.6599030189353584,0.6024448347840151
SAM_011,SAM_099,0.6600573978829417,0.6023888097335021
SAM_010,SAM_026,0.6605303021058155,0.6022172547720698
SAM_020,SAM_024,0.6605810926752295,0.6021988353420188
SAM_017,SAM_020,0.6605849262585395,0.6021974451213995
SAM_016,SAM_032,0.6606578394297612,0.6021710049213878
SAM_009,SAM_082,0.6606791631344219,0.6021632728338484
SAM_072,SAM_085,0.6607881430534298,0.6021237592420773
SAM_087,SAM_097,0.660935197579914,0.6020704488995491
SAM_018,SAM_066,0.6611603970293443,0.6019888276823246
SAM_042,SAM_082,0.6611723828926916,0.6019844841500702
SAM_030,SAM_063,0.6611883657476135,0.6019786922538146
SAM_041,SAM_042,0.6613127346422417,0.6019336270334115
SAM_003,SAM_041,0.661367920298528,0.6019136326048188
SAM_009,SAM_017,0.6614527367091317,0.601882905186167
SAM_048,SAM_072,0.6616039087701946,0.6018281461194512
SAM_002,SAM_085,0.6617791896848978,0.6017646665737928
SAM_012,SAM_042,0.6618385952027881,0.601743155374228
SAM_003,SAM_097,0.6620120965662183,0.6016803379867324
SAM_049,SAM_085,0.662012849724233,0.6016800653291721
SAM_065,SAM_100,0.6621639855806113,0.6016253562675342
SAM_043,SAM_087,0.6622747595220582,0.6015852639713561
SAM_042,SAM_059,0.6623937149460282,0.6015422165094424
SAM_053,SAM_097,0.6625876799337579,0.601472037877631
SAM_024,SAM_034,0.6628116186368492,0.6013910347943001
SAM_020,SAM_028,0.6628986617877577,0.6013595554433334
SAM_020,SAM_081,0.6629119686655235,0.6013547432715237
SAM_013,SAM_080,0.6631733345815406,0.6012602410148686
SAM_008,SAM_066,0.663295832641816,0.6012159595275953
SAM_072,SAM_091,0.6634403325092619,0.6011637330516826
SAM_063,SAM_094,0.6634566938391684,0.6011578201606522
SAM_011,SAM_058,0.6636533895038885,0.6010867445761681
SAM_011,SAM_039,0.6637723785304718,0.6010437562878949
SAM_031,SAM_055,0.6639032110933039,0.6009964962703138
SAM_064,SAM_070,0.6639166959039364,0.6009916256394926
SAM_061,SAM_084,0.6639274476175842,0.6009877422430905
SAM_022,SAM_024,0.6643568952001627,0.6008326716967372
SAM_003,SAM_015,0.6643876922400053,0.6008215541741699
SAM_083,SAM_085,0.6644697843393633,0.6007919214928286
SAM_068,SAM_072,0.664655004419586,0.6007250735708263
SAM_032,SAM_077,0.6649616555862451,0.600614432557543
SAM_004,SAM_084,0.6651084210863669,0.6005614933756505
SAM_005,SAM_009,0.6651390996626195,0.600550428611408
SAM_070,SAM_091,0.6652706033637741,0.6005030041244009
SAM_044,SAM_083,0.665378062833454,0.6004642563254449
SAM_009,SAM_086,0.6654936444474884,0.6004225854201566
SAM_009,SAM_076,0.6655163485595227,0.6004144005340345
SAM_022,SAM_080,0.6656171945645635,0.6003780480072592
SAM_033,SAM_077,0.6656191588288306,0.6003773399815739
SAM_021,SAM_067,0.665627984763261,0.6003741586643263
SAM_051,SAM_085,0.6659372447911289,0.6002627068496674
SAM_087,SAM_096,0.665944961689778,0.6002599263457623
SAM_042,SAM_081,0.6659838227764996,0.600245924557309
SAM_040,SAM_077,0.6660785623333032,0.6002117922935902
SAM_003,SAM_034,0.6662142175006475,0.6001629259291874
SAM_070,SAM_072,0.6662385731102636,0.6001541532755195
SAM_009,SAM_089,0.6664238393845167,0.6000874305598892
SAM_012,SAM_077,0.666493400042341,0.6000623824700372
SAM_087,SAM_089,0.6665024253519262,0.6000591327005261
SAM_011,SAM_030,0.6665306810642703,0.6000489588114788
SAM_009,SAM_021,0.6665539084725256,0.6000405956963892
SAM_081,SAM_087,0.666634291647227,0.6000116552334013
SAM_040,SAM_070,0.6666553392121,0.6000040779113595
SAM_024,SAM_031,0.6666557052182184,0.6000039461473946
SAM_028,SAM_083,0.6667393615949189,0.5999738309672428
SAM_031,SAM_083,0.6668914269954292,0.5999190971918905
SAM_046,SAM_074,0.6669239357677906,0.5999073974178653
SAM_028,SAM_077,0.6670727132779454,0.5998538588240173
SAM_042,SAM_079,0.6671640451942836,0.5998209971493625
SAM_003,SAM_078,0.6672586903892672,0.5997869471392724
SAM_053,SAM_096,0.667365759685047,0.5997484320350278
SAM_072,SAM_083,0.6673718132345716,0.5997462545921762
SAM_080,SAM_089,0.6675301978936983,0.5996892897430742
SAM_034,SAM_075,0.6675930721629757,0.5996666792954084
SAM_077,SAM_096,0.6676439787791095,0.5996483738286303
SAM_085,SAM_098,0.667900955756166,0.5995559847536847
SAM_018,SAM_020,0.6680193304089337,0.5995134359473153
SAM_053,SAM_081,0.6680705110989408,0.5994950413344281
SAM_003,SAM_037,0.6683330650955406,0.5994006957733784
SAM_009,SAM_010,0.6684785164087176,0.5993484424075353
SAM_064,SAM_065,0.6684850800130098,0.5993460846483581
SAM_011,SAM_052,0.6687645027960142,0.5992457283963678
SAM_044,SAM_098,0.6688045745208386,0.5992313391681159
SAM_023,SAM_084,0.6688088487751938,0.599229804380496
SAM_002,SAM_029,0.6694798731104618,0.5989889522518579
SAM_064,SAM_067,0.6699214397972347,0.5988305654195458
SAM_068,SAM_077,0.6701128434077354,0.5987619363249599
SAM_031,SAM_098,0.6703102026673919,0.5986911882613517
SAM_026,SAM_050,0.670762935246127,0.598528958779353
SAM_063,SAM_067,0.6710047139178681,0.5984423572662352
SAM_059,SAM_080,0.671862180138159,0.5981354275968861
SAM_042,SAM_080,0.6718745995347644,0.5981309843921738
SAM_009,SAM_023,0.6723738685433872,0.5979524188995999
SAM_026,SAM_045,0.6728707535626735,0.5977748118737347
SAM_009,SAM_034,0.6728901976548626,0.5977678639051432
SAM_002,SAM_093,0.6729756587722917,0.5977373279500355
SAM_053,SAM_090,0.6731038455543097,0.5976915316148196
SAM_054,SAM_087,0.6737588463241132,0.5974576338737128
SAM_077,SAM_095,0.6740829509785868,0.5973419652923704
SAM_033,SAM_042,0.6740892863708784,0.5973397047225709
SAM_023,SAM_063,0.6744135034235302,0.5972240417049823
SAM_025,SAM_072,0.6745064369596483,0.597190896331023
SAM_011,SAM_061,0.6746938626517955,0.5971240608815208
SAM_053,SAM_094,0.6747529183338149,0.5971030048987072
SAM_053,SAM_086,0.6748641287696361,0.5970633574525267
SAM_007,SAM_077,0.6748831238073745,0.5970565860898891
SAM_046,SAM_072,0.674933076682422,0.597038779591554
SAM_053,SAM_089,0.6750557215519323,0.5969950653781858
SAM_015,SAM_046,0.6755318834814535,0.5968254080144271
SAM_026,SAM_090,0.6759501400991051,0.596676461950632
SAM_001,SAM_003,0.6760343184336133,0.596646494049465
SAM_014,SAM_084,0.6761841644847948,0.5965931555661533
SAM_011,SAM_050,0.6771880097136984,0.596236077415497
SAM_034,SAM_064,0.6772609900178808,0.5962101342316077
SAM_019,SAM_072,0.6775380063878336,0.5961116804460691
SAM_003,SAM_012,0.6777803037120509,0.5960255927355463
SAM_035,SAM_072,0.6777900444828029,0.5960221323808492
SAM_040,SAM_067,0.6780106053005366,0.5959437901293223
SAM_047,SAM_085,0.6781488140519012,0.5958947094718575
SAM_003,SAM_071,0.6782113475163919,0.5958725052597897
SAM_070,SAM_085,0.6785085082001552,0.595767012865659
SAM_084,SAM_086,0.6785677919707064,0.5957459715260947
SAM_034,SAM_091,0.6785882736976818,0.5957387023782478
SAM_064,SAM_085,0.678652307886741,0.595715977216808
SAM_026,SAM_076,0.6787695085225911,0.5956743882488399
SAM_036,SAM_064,0.6789550422524308,0.5956085629657082
SAM_014,SAM_042,0.6789639976464142,0.5956053860605757
SAM_021,SAM_064,0.6792636265839649,0.5954991129262092
SAM_046,SAM_064,0.6794343990408493,0.5954385598932088
SAM_044,SAM_064,0.6795416302184878,0.5954005438197517
SAM_042,SAM_056,0.6796256855063676,0.5953707475594621
SAM_075,SAM_077,0.67980788550884,0.5953061707988616
SAM_049,SAM_087,0.6799653823541313,0.5952503608132107
SAM_085,SAM_091,0.6799768757832871,0.5952462884548642
SAM_022,SAM_091,0.680097704451353,0.5952034797443858
SAM_066,SAM_095,0.6802428189992159,0.5951520748623814
SAM_036,SAM_091,0.680279020696655,0.5951392522804893
SAM_021,SAM_091,0.680587004724598,0.595030187183836
SAM_011,SAM_057,0.6809532730665152,0.5949005341330686
SAM_014,SAM_087,0.6811317221360343,0.5948373865251957
SAM_011,SAM_096,0.6812521475929452,0.5947947792552734
SAM_026,SAM_036,0.6813961674385907,0.5947438321590696
SAM_049,SAM_053,0.6814039913296663,0.5947410647034285
SAM_036,SAM_040,0.6816332676740476,0.5946599768349914
SAM_069,SAM_085,0.681635112285158,0.5946593245434257
SAM_053,SAM_071,0.6817017867807007,0.5946357480622712
SAM_020,SAM_097,0.6817930603929612,0.5946034762245623
SAM_005,SAM_080,0.6817981712354471,0.5946016692748578
SAM_003,SAM_064,0.681823195703989,0.5945928219769934
SAM_070,SAM_084,0.6819363814169178,0.5945528089222777
SAM_040,SAM_044,0.6822175528378026,0.5944534333939498
SAM_042,SAM_054,0.682319010580828,0.5944175829379386
SAM_031,SAM_091,0.6823434858632417,0.5944089351568307
SAM_027,SAM_053,0.6823751533430858,0.594397746550689
SAM_043,SAM_053,0.6824247787851786,0.5943802139683568
SAM_027,SAM_042,0.6825522547761453,0.5943351816630769
SAM_040,SAM_080,0.6825785627310602,0.594325888936122
SAM_002,SAM_053,0.6827577950488738,0.5942625866552329
SAM_019,SAM_066,0.6829054652731958,0.5942104417835877
SAM_085,SAM_090,0.6829318307854745,0.5942011326348674
SAM_026,SAM_048,0.6829954983014163,0.5941786540779593
SAM_003,SAM_065,0.6831717687375555,0.5941164286221595
SAM_003,SAM_005,0.6833188794406313,0.5940645068582021
SAM_032,SAM_034,0.6835375477616428,0.5939873460675444
SAM_020,SAM_027,0.6836074460536544,0.5939626855084195
SAM_036,SAM_084,0.6840910233294981,0.5937921324602575
SAM_042,SAM_071,0.6843375360887345,0.593705227470106
SAM_010,SAM_066,0.684357263569256,0.5936982738928788
SAM_087,SAM_088,0.6847610689138219,0.5935559756522077
SAM_003,SAM_084,0.684924919242978,0.5934982553699136
SAM_080,SAM_087,0.684948180448711,0.5934900619517536
SAM_032,SAM_036,0.6852160827067619,0.5933957136190031
SAM_042,SAM_093,0.6852171191673483,0.5933953486623087
SAM_031,SAM_090,0.68528823614593,0.5933703081479348
SAM_001,SAM_011,0.6855068881492001,0.5932933333177103
SAM_021,SAM_032,0.6855218486671304,0.5932880673073302
SAM_002,SAM_026,0.6855617453592345,0.593274024373919
SAM_044,SAM_072,0.6856461975392265,0.5932443008858205
SAM_032,SAM_046,0.6856910625055573,0.5932285115836302
SAM_032,SAM_044,0.6857973153928206,0.5931911214172163
SAM_003,SAM_054,0.6858289448543274,0.5931799919869154
SAM_060,SAM_084,0.6864429123386736,0.5929640384999755
SAM_077,SAM_085,0.6864618496318641,0.5929573801021879
SAM_085,SAM_094,0.686585129608849,0.5929140382210762
SAM_030,SAM_067,0.6866863173968155,0.5928784680860945
SAM_063,SAM_080,0.6869721913585731,0.5927779990224188
SAM_003,SAM_017,0.6871132915320443,0.5927284225779016
SAM_002,SAM_011,0.6872173103902433,0.5926918801993004
SAM_011,SAM_088,0.6873785286870693,0.592635252256107
SAM_053,SAM_080,0.6874128258186634,0.5926232067809731
SAM_016,SAM_067,0.6874582873891332,0.5926072410045872
SAM_042,SAM_095,0.6876129747176096,0.5925529223709194
SAM_029,SAM_067,0.6876921038517165,0.5925251399338547
SAM_003,SAM_008,0.6878495680016089,0.5924698616263454
SAM_077,SAM_099,0.6879470143114221,0.5924356579450677
SAM_003,SAM_045,0.6884455005299984,0.5922607509014076
SAM_019,SAM_053,0.6887364257101551,0.5921587198425446
SAM_057,SAM_087,0.6888101534530396,0.5921328681944159
SAM_029,SAM_066,0.6888213296639413,0.5921289496023774
SAM_002,SAM_067,0.689016789490648,0.5920604260550703
SAM_020,SAM_071,0.689090492823693,0.5920345915441606
SAM_077,SAM_081,0.6892536646257312,0.5919774045430641
SAM_034,SAM_063,0.6894776834677102,0.591898910406124
SAM_020,SAM_074,0.6894911389568397,0.5918941963894765
SAM_072,SAM_074,0.6898151741589916,0.5917806960738724
SAM_006,SAM_080,0.6898692268104151,0.5917617672034151
SAM_003,SAM_088,0.689922328309499,0.5917431725991469
SAM_059,SAM_066,0.6899470265172537,0.5917345244015495
